employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
13400,Sales & Marketing,region_14,Masters & above,m,sourcing,1,39,4,4,1,0,56
63214,Sales & Marketing,region_2,Bachelors,m,sourcing,2,35,4,9,0,0,48
34765,Operations,region_22,Masters & above,f,other,1,33,3,6,1,0,57
39954,Sales & Marketing,region_26,,m,sourcing,1,29,1,4,1,0,47
44020,Technology,region_22,Bachelors,m,sourcing,1,26,,1,0,0,79
20702,Operations,region_22,Bachelors,m,other,1,41,5,11,1,0,61
53083,Analytics,region_28,Bachelors,m,sourcing,1,37,5,10,1,0,86
76072,Analytics,region_22,Masters & above,m,sourcing,1,34,3,8,0,0,82
19241,Operations,region_19,Bachelors,m,other,1,31,3,6,1,0,59
46778,Analytics,region_2,Bachelors,m,other,1,39,3,11,1,0,86
19138,HR,region_2,Bachelors,f,other,1,33,5,5,0,0,61
33946,Technology,region_2,Masters & above,f,other,1,47,3,20,0,0,81
77979,Sales & Marketing,region_25,Bachelors,m,sourcing,2,27,2,5,0,0,52
68304,Finance,region_2,Bachelors,m,other,1,58,5,5,1,0,60
53892,Technology,region_15,Bachelors,m,other,1,41,1,2,0,0,81
52663,Sales & Marketing,region_28,,m,sourcing,1,29,2,4,0,0,51
73789,Procurement,region_2,Masters & above,f,other,1,39,2,10,1,0,70
46688,Operations,region_2,Masters & above,m,other,2,40,5,6,1,0,61
46163,Sales & Marketing,region_2,Bachelors,f,sourcing,1,27,3,1,0,0,49
22447,Finance,region_30,Bachelors,m,sourcing,1,27,,1,0,0,57
41067,Sales & Marketing,region_22,Masters & above,m,sourcing,1,35,4,7,1,0,46
5929,Operations,region_23,Masters & above,f,other,1,42,4,11,1,0,62
43649,Operations,region_7,Bachelors,f,other,2,33,3,2,0,0,58
28749,Sales & Marketing,region_6,Bachelors,m,other,1,28,3,6,0,0,44
34910,Procurement,region_2,Masters & above,f,sourcing,1,52,3,14,1,0,66
27048,Sales & Marketing,region_27,Bachelors,m,sourcing,1,26,5,3,1,0,55
31432,Sales & Marketing,region_7,Masters & above,m,sourcing,1,43,3,2,1,1,48
62580,Operations,region_25,Bachelors,m,sourcing,1,35,3,7,0,1,78
58019,Procurement,region_2,Bachelors,f,other,1,25,4,3,0,0,74
47077,Operations,region_1,Masters & above,m,sourcing,1,31,3,5,0,0,58
54763,Sales & Marketing,region_31,Bachelors,m,sourcing,1,27,1,2,0,0,51
31801,HR,region_2,Masters & above,m,other,2,38,3,5,0,0,48
19538,Operations,region_15,Bachelors,m,other,1,33,1,3,1,1,56
71537,Technology,region_21,Bachelors,f,other,3,37,3,8,1,0,80
57374,Procurement,region_17,Bachelors,m,other,1,28,,1,1,0,69
67416,Sales & Marketing,region_22,Bachelors,m,other,1,32,4,5,0,0,55
16556,Sales & Marketing,region_4,Bachelors,m,other,1,28,1,3,0,0,45
70602,Operations,region_27,Bachelors,m,sourcing,3,27,,1,0,0,54
56517,Operations,region_15,Bachelors,m,other,1,36,2,9,1,0,90
65577,Technology,region_6,Bachelors,m,other,1,26,5,5,1,0,82
38435,Legal,region_2,Bachelors,m,other,1,48,4,16,0,0,60
34297,Sales & Marketing,region_22,Bachelors,m,other,1,34,3,3,0,0,51
46883,Analytics,region_2,Masters & above,f,other,2,34,3,8,0,0,86
54151,Sales & Marketing,region_12,Bachelors,m,other,1,32,2,2,0,0,50
53519,Operations,region_24,Bachelors,m,other,1,26,3,4,0,0,61
62399,Procurement,region_7,Bachelors,m,sourcing,2,27,,1,0,0,67
38618,Sales & Marketing,region_7,Bachelors,m,sourcing,1,49,3,6,0,0,46
11617,Sales & Marketing,region_3,Bachelors,m,sourcing,1,38,3,9,0,0,48
15244,Analytics,region_22,Bachelors,m,other,1,40,1,3,0,0,84
720,Operations,region_27,Bachelors,f,other,1,31,5,2,1,0,59
28589,Operations,region_22,Bachelors,f,other,1,34,4,8,1,0,61
2465,Sales & Marketing,region_13,Masters & above,m,sourcing,1,40,,1,0,1,92
74913,Analytics,region_9,Bachelors,m,sourcing,1,32,5,6,0,0,85
19203,Sales & Marketing,region_2,,f,other,1,22,,1,0,0,50
29206,Operations,region_29,Bachelors,m,other,1,33,3,7,1,0,65
2097,Operations,region_15,Bachelors,m,sourcing,1,38,5,4,0,0,56
38815,Operations,region_22,Masters & above,f,sourcing,1,32,2,4,0,0,61
47497,Legal,region_7,Bachelors,m,sourcing,1,37,4,2,0,0,63
6556,Sales & Marketing,region_15,,f,other,1,32,1,7,0,0,51
10483,Operations,region_22,Bachelors,f,other,1,35,5,3,1,0,63
71437,Operations,region_2,Bachelors,f,other,1,54,4,10,1,0,58
77331,Sales & Marketing,region_34,Bachelors,m,other,2,29,,1,1,0,50
29659,Operations,region_2,Bachelors,f,sourcing,1,31,3,7,0,0,59
23028,Sales & Marketing,region_5,Bachelors,m,sourcing,1,31,1,4,0,0,50
37039,Analytics,region_22,Bachelors,m,sourcing,1,27,4,2,1,0,85
75445,Technology,region_13,Bachelors,f,sourcing,1,25,4,2,1,0,85
73769,Analytics,region_32,,m,other,1,27,1,3,0,0,85
16989,Operations,region_2,Bachelors,m,sourcing,1,28,5,2,1,0,60
57327,Sales & Marketing,region_6,Bachelors,f,other,1,24,,1,0,0,51
11183,Operations,region_7,Bachelors,m,sourcing,1,38,5,8,0,0,61
1123,Operations,region_22,Bachelors,f,other,1,27,3,5,1,0,60
62471,Sales & Marketing,region_11,Bachelors,m,other,1,40,3,6,0,0,50
75948,Analytics,region_28,Masters & above,m,other,1,33,5,8,1,0,83
31605,HR,region_2,Bachelors,m,other,1,49,4,5,0,0,51
60042,Operations,region_22,Masters & above,m,other,1,41,5,8,0,0,63
16271,Sales & Marketing,region_2,Bachelors,m,sourcing,1,46,4,6,0,0,46
9969,Procurement,region_2,Masters & above,m,sourcing,2,31,3,6,0,0,71
73082,Sales & Marketing,region_1,Masters & above,m,other,1,40,5,4,0,0,61
41676,Sales & Marketing,region_13,Bachelors,m,sourcing,1,39,3,9,0,0,49
23503,Finance,region_32,Bachelors,m,other,1,28,,1,1,0,53
68540,Technology,region_2,Bachelors,f,other,1,25,4,1,1,0,83
67273,Operations,region_7,Bachelors,m,other,2,38,3,5,1,1,65
58433,Technology,region_31,Bachelors,m,sourcing,1,28,1,2,0,0,80
39745,Technology,region_10,Masters & above,f,sourcing,2,30,4,4,1,0,80
25939,Sales & Marketing,region_27,Bachelors,m,sourcing,3,29,5,2,1,0,47
8764,Procurement,region_5,Masters & above,m,sourcing,1,35,1,3,0,0,64
9226,Operations,region_6,Bachelors,m,other,1,34,3,3,1,0,60
58887,Sales & Marketing,region_25,Bachelors,m,sourcing,2,29,3,7,1,0,47
53658,Technology,region_1,Masters & above,m,other,1,31,3,5,0,0,77
37434,Technology,region_13,Masters & above,f,sourcing,1,34,3,9,0,0,80
51389,Analytics,region_7,Bachelors,m,other,1,45,5,19,0,0,82
60574,Procurement,region_10,Bachelors,f,other,1,29,3,4,1,0,72
52582,Sales & Marketing,region_15,Bachelors,m,other,3,34,2,7,1,0,47
29982,HR,region_2,Bachelors,m,sourcing,1,31,5,5,0,0,48
20973,Operations,region_14,Bachelors,m,other,1,28,3,2,0,0,59
31051,Analytics,region_34,Bachelors,m,sourcing,1,29,3,3,0,0,86
64351,Operations,region_15,Bachelors,m,other,1,42,3,18,0,0,66
21176,Sales & Marketing,region_2,,m,other,1,26,3,3,0,0,45
26007,Legal,region_22,Bachelors,m,sourcing,1,29,1,2,0,0,58
64624,Operations,region_2,Masters & above,m,other,2,43,5,3,1,0,59
8493,HR,region_15,Masters & above,m,sourcing,1,33,1,7,0,0,51
34778,Procurement,region_10,Masters & above,m,other,1,31,1,6,1,0,70
14315,Technology,region_2,Bachelors,m,referred,1,37,3,3,0,0,81
12986,Technology,region_2,Below Secondary,f,sourcing,1,24,4,2,0,0,81
63423,Sales & Marketing,region_2,,m,sourcing,1,23,3,2,0,0,48
25089,Operations,region_22,Masters & above,f,other,1,42,1,4,0,0,59
22517,Operations,region_7,Masters & above,f,other,1,45,4,15,0,0,63
38408,Technology,region_31,Bachelors,f,other,1,28,3,4,1,1,78
70031,Operations,region_2,Bachelors,m,sourcing,1,40,4,4,0,0,62
70517,R&D,region_15,Masters & above,m,other,1,37,3,8,1,0,83
61086,Procurement,region_15,Masters & above,m,sourcing,1,34,5,8,0,0,80
23855,Operations,region_2,Bachelors,f,sourcing,1,38,5,4,1,0,60
77475,Procurement,region_15,Masters & above,m,other,2,41,2,2,0,0,72
9112,Operations,region_15,Bachelors,m,other,1,42,1,12,0,0,61
27023,Analytics,region_22,Bachelors,m,other,4,34,4,5,1,0,84
40407,Finance,region_2,Bachelors,f,other,1,42,3,8,0,0,61
46465,Operations,region_9,Bachelors,m,sourcing,1,26,3,2,0,0,60
76707,Technology,region_10,Masters & above,m,sourcing,1,30,3,4,0,1,84
33251,Finance,region_28,Bachelors,m,other,1,30,3,7,1,0,57
22830,Analytics,region_32,,m,sourcing,2,28,,1,0,0,89
50974,Operations,region_2,Masters & above,f,other,1,37,1,10,0,0,59
22405,Procurement,region_7,Bachelors,m,other,1,28,3,4,0,0,73
47401,Analytics,region_29,Bachelors,m,other,2,33,4,8,0,0,80
20,Analytics,region_21,Bachelors,m,sourcing,1,27,,1,1,0,89
37827,Legal,region_2,Below Secondary,m,other,1,25,5,2,1,0,64
67148,Technology,region_7,Below Secondary,m,other,1,24,5,2,1,0,85
4486,Sales & Marketing,region_8,Masters & above,m,sourcing,1,34,3,6,0,0,50
67860,Sales & Marketing,region_7,Bachelors,m,sourcing,1,33,3,6,0,0,49
21006,Technology,region_13,Bachelors,f,other,1,24,,1,0,0,79
16441,Technology,region_13,Bachelors,m,other,1,40,1,5,0,0,75
57398,HR,region_26,Bachelors,m,other,1,25,,1,0,0,51
26540,Operations,region_4,Masters & above,f,sourcing,1,37,4,14,0,0,61
47317,Technology,region_7,Bachelors,f,other,2,36,4,4,1,0,84
64572,Sales & Marketing,region_23,Bachelors,m,other,2,31,3,9,0,0,48
42835,Sales & Marketing,region_7,Bachelors,m,sourcing,1,37,3,8,1,0,48
44715,Analytics,region_2,Bachelors,m,sourcing,1,29,,1,1,1,80
70456,Sales & Marketing,region_11,Bachelors,m,sourcing,1,28,4,3,0,0,50
619,HR,region_28,Masters & above,m,other,1,36,2,3,1,0,48
2475,Sales & Marketing,region_2,Masters & above,m,other,1,29,2,4,0,0,51
2885,Sales & Marketing,region_23,Bachelors,m,sourcing,1,34,5,6,0,0,50
65513,Technology,region_31,Bachelors,m,sourcing,1,27,3,4,0,0,77
73396,Operations,region_29,Masters & above,m,sourcing,2,34,4,6,1,0,60
33410,Sales & Marketing,region_4,Bachelors,m,sourcing,1,41,4,3,0,0,51
31241,Sales & Marketing,region_2,Masters & above,m,referred,1,32,5,8,1,1,93
36473,Procurement,region_10,Masters & above,m,other,1,33,5,2,1,0,73
49298,Sales & Marketing,region_13,Masters & above,m,sourcing,1,35,4,4,1,0,49
58585,Operations,region_2,Bachelors,m,other,1,33,1,8,0,0,56
44816,Procurement,region_2,Below Secondary,m,sourcing,2,25,3,2,1,1,73
41407,Sales & Marketing,region_26,Masters & above,m,other,1,44,1,17,0,0,50
52623,Operations,region_22,Bachelors,f,other,1,35,3,2,1,0,58
25427,Sales & Marketing,region_29,Bachelors,m,other,1,42,3,10,0,0,45
67877,Analytics,region_26,Bachelors,m,other,2,25,3,3,0,0,85
8895,Technology,region_1,Masters & above,m,other,1,35,1,2,0,0,79
76825,Sales & Marketing,region_2,Bachelors,m,sourcing,2,33,3,5,0,0,52
54687,Sales & Marketing,region_6,Bachelors,m,sourcing,2,27,3,5,0,0,46
3047,Sales & Marketing,region_27,Bachelors,m,other,1,35,2,7,0,0,47
1010,Sales & Marketing,region_11,Bachelors,m,sourcing,1,49,5,4,1,0,49
35716,Finance,region_11,Bachelors,f,sourcing,1,29,3,6,1,0,62
37521,Operations,region_22,Masters & above,f,other,3,35,5,4,1,0,59
24530,Operations,region_34,Bachelors,m,other,3,36,2,7,0,0,63
24916,Technology,region_7,Bachelors,m,other,1,31,5,7,1,0,79
65675,Sales & Marketing,region_11,Bachelors,m,other,1,24,,1,0,0,53
73903,Finance,region_2,Bachelors,m,other,1,28,2,2,1,0,61
24698,Finance,region_2,Masters & above,m,other,1,41,4,12,0,0,58
36915,Procurement,region_16,Bachelors,m,other,1,29,3,4,0,0,73
17016,Operations,region_7,Masters & above,m,other,1,56,5,14,0,0,59
883,Sales & Marketing,region_9,Bachelors,m,other,1,30,,1,0,0,45
55668,Procurement,region_2,Masters & above,m,other,1,36,4,9,0,0,70
58917,Sales & Marketing,region_22,Bachelors,m,sourcing,1,27,3,4,0,0,51
55308,Operations,region_2,Bachelors,m,other,2,40,4,5,0,0,61
16729,Sales & Marketing,region_22,Masters & above,m,other,2,28,,1,0,0,48
29658,Procurement,region_2,Masters & above,f,other,3,38,3,2,1,0,73
34902,Technology,region_26,Bachelors,m,sourcing,1,38,3,5,1,0,78
59059,Technology,region_22,Masters & above,m,other,1,43,3,4,0,0,75
60155,Sales & Marketing,region_2,,m,sourcing,1,30,3,2,1,0,48
15639,Sales & Marketing,region_22,Bachelors,m,sourcing,2,31,1,2,0,0,49
28877,Sales & Marketing,region_22,Bachelors,m,sourcing,1,44,1,6,1,0,49
59599,Procurement,region_26,Bachelors,f,other,1,35,3,2,1,0,89
73646,Sales & Marketing,region_31,Bachelors,m,other,1,38,4,7,0,0,45
70287,Procurement,region_17,Bachelors,m,sourcing,1,26,2,4,0,0,70
45543,Sales & Marketing,region_31,Bachelors,m,other,2,30,3,6,0,0,52
699,Sales & Marketing,region_23,Bachelors,f,other,1,31,5,3,0,0,50
34346,Finance,region_27,Bachelors,m,other,1,37,5,5,1,0,61
13809,Sales & Marketing,region_3,Masters & above,m,other,1,41,1,7,0,0,51
22682,Analytics,region_4,Masters & above,m,sourcing,1,38,3,10,1,0,89
23745,Technology,region_7,Below Secondary,m,other,1,25,,1,1,0,76
65708,R&D,region_22,Masters & above,f,other,1,26,3,3,0,0,84
1426,Legal,region_13,Bachelors,m,other,1,34,5,6,1,0,56
71934,Sales & Marketing,region_11,Masters & above,m,other,1,29,3,4,0,0,51
38503,Operations,region_6,Bachelors,m,other,1,26,3,3,0,0,62
68022,Procurement,region_2,Bachelors,m,other,1,41,4,14,0,0,67
6519,Operations,region_6,Bachelors,f,sourcing,1,37,5,9,0,0,60
14672,Analytics,region_4,Masters & above,m,other,1,35,2,7,1,0,84
46399,Sales & Marketing,region_25,Bachelors,m,sourcing,1,35,5,9,0,0,48
72353,Procurement,region_23,Bachelors,m,sourcing,2,32,2,5,0,0,68
51514,Procurement,region_13,Masters & above,f,sourcing,1,35,3,6,1,0,70
62638,Sales & Marketing,region_4,Bachelors,m,other,1,38,4,3,0,0,50
28742,Sales & Marketing,region_7,Masters & above,m,sourcing,1,39,4,7,1,0,51
52222,Sales & Marketing,region_22,Bachelors,m,other,1,40,5,6,0,0,50
22219,Technology,region_22,Bachelors,m,referred,1,29,4,5,0,0,83
45265,Operations,region_29,Masters & above,m,other,1,33,1,7,0,0,62
37360,Analytics,region_27,Bachelors,m,sourcing,1,26,,1,0,0,88
67812,Sales & Marketing,region_7,Masters & above,m,other,1,32,,1,1,0,52
41595,Sales & Marketing,region_22,Masters & above,m,other,1,48,4,6,0,0,54
6854,Sales & Marketing,region_1,Masters & above,m,sourcing,1,42,5,6,0,0,49
74153,Technology,region_7,Bachelors,m,sourcing,1,30,2,5,0,0,79
63439,Sales & Marketing,region_13,Bachelors,m,sourcing,1,29,3,4,0,0,47
54890,Procurement,region_11,Bachelors,f,other,1,29,2,5,0,0,73
62124,Sales & Marketing,region_28,Bachelors,m,other,1,26,4,3,1,0,52
42744,Operations,region_11,Bachelors,m,sourcing,1,29,4,4,0,0,57
60551,R&D,region_22,Bachelors,f,sourcing,1,29,5,5,1,0,86
17714,Operations,region_2,Bachelors,m,sourcing,1,28,,1,1,0,55
33626,Operations,region_17,Masters & above,m,sourcing,1,39,2,3,0,0,54
45400,Technology,region_5,Bachelors,m,sourcing,2,30,,1,0,0,81
19557,Operations,region_2,Masters & above,m,sourcing,1,36,4,7,1,0,59
29737,Procurement,region_2,Bachelors,f,other,1,44,3,14,0,0,69
23960,Procurement,region_34,Masters & above,m,other,1,40,5,7,1,0,71
77684,Technology,region_22,Bachelors,m,sourcing,1,28,3,2,0,0,80
70798,Sales & Marketing,region_28,Masters & above,m,other,1,38,2,10,1,0,48
75668,Analytics,region_22,Bachelors,m,other,2,29,2,3,0,0,82
4779,Technology,region_5,Masters & above,m,other,1,46,1,7,0,0,78
3716,Sales & Marketing,region_2,Masters & above,f,sourcing,2,33,2,10,0,0,49
25003,Analytics,region_31,Bachelors,m,other,2,27,3,2,1,0,84
8154,Operations,region_24,Bachelors,f,other,1,31,4,5,1,0,57
52412,Finance,region_11,Bachelors,m,other,2,32,3,2,0,0,62
74669,Finance,region_22,Bachelors,m,other,2,27,5,4,1,0,56
5853,Sales & Marketing,region_25,Masters & above,m,other,1,41,3,7,0,0,57
32025,Operations,region_6,Bachelors,f,other,1,34,3,7,0,0,65
59998,Sales & Marketing,region_8,Bachelors,m,other,1,31,5,5,0,0,49
17391,Sales & Marketing,region_6,Bachelors,m,other,2,37,1,9,0,0,44
15080,Sales & Marketing,region_21,Masters & above,m,sourcing,1,46,1,17,0,0,52
67758,Analytics,region_22,Bachelors,f,sourcing,1,24,,1,1,0,83
14456,Procurement,region_4,Masters & above,m,other,1,48,5,7,0,0,71
14691,Operations,region_17,Bachelors,f,sourcing,1,34,5,7,1,0,60
62983,Sales & Marketing,region_7,Bachelors,m,other,1,33,4,10,0,0,49
337,Operations,region_13,Bachelors,f,other,1,33,4,6,1,0,63
33880,Sales & Marketing,region_13,Bachelors,f,other,1,32,3,6,0,0,53
47958,Operations,region_27,Bachelors,f,sourcing,1,37,5,10,0,0,61
11974,Procurement,region_27,Bachelors,m,sourcing,3,36,5,5,1,0,72
13828,Sales & Marketing,region_17,Masters & above,m,other,1,39,3,3,0,0,48
28346,Technology,region_31,Bachelors,m,sourcing,1,30,4,2,1,0,82
67800,Analytics,region_15,Bachelors,m,other,1,44,4,12,0,0,85
17433,Finance,region_30,Bachelors,m,other,1,29,5,7,1,0,59
70209,Technology,region_13,Bachelors,f,other,1,29,5,6,0,0,99
8137,Sales & Marketing,region_2,Bachelors,m,other,1,21,3,2,0,0,50
47356,Procurement,region_31,Bachelors,m,sourcing,1,37,3,7,1,0,68
1009,Operations,region_4,Masters & above,m,sourcing,1,48,3,16,0,0,61
60844,Technology,region_2,Bachelors,f,sourcing,1,27,4,4,0,0,82
24511,Procurement,region_4,Bachelors,f,other,3,30,3,6,0,0,71
61711,Procurement,region_31,Bachelors,m,other,1,30,4,5,0,0,65
26410,Finance,region_7,Bachelors,f,other,1,31,3,2,0,0,61
4198,Procurement,region_26,Masters & above,f,other,1,48,4,18,0,0,65
26757,Operations,region_20,Masters & above,m,other,1,36,5,10,0,0,54
18322,Sales & Marketing,region_22,Bachelors,m,sourcing,1,55,3,27,0,0,45
30842,Technology,region_2,Masters & above,m,referred,1,38,3,10,0,0,76
76509,Procurement,region_15,Masters & above,f,other,1,47,4,5,0,0,70
27904,Sales & Marketing,region_4,Masters & above,m,other,1,34,5,6,1,0,47
6315,Sales & Marketing,region_25,Bachelors,m,other,1,31,5,5,1,0,49
74829,Operations,region_4,Bachelors,f,sourcing,1,37,3,10,1,0,61
71085,Legal,region_7,Bachelors,f,other,1,31,5,5,1,0,58
64462,Operations,region_19,Bachelors,m,other,2,34,4,4,0,0,59
3960,Operations,region_21,Masters & above,f,other,2,34,1,4,0,0,63
76258,Procurement,region_22,Bachelors,m,sourcing,1,37,3,3,1,0,70
26498,Operations,region_13,Masters & above,m,sourcing,1,36,3,7,0,0,58
51767,Sales & Marketing,region_2,,f,sourcing,1,21,,1,0,0,49
27778,Sales & Marketing,region_7,,m,sourcing,1,31,5,4,1,0,52
46652,Operations,region_7,Masters & above,m,sourcing,2,39,5,13,1,0,67
67984,Sales & Marketing,region_33,Bachelors,m,sourcing,1,37,5,2,1,0,52
45438,Sales & Marketing,region_9,Masters & above,m,other,1,38,3,4,0,0,54
59042,Sales & Marketing,region_2,Bachelors,m,sourcing,1,37,4,10,1,0,46
67622,Sales & Marketing,region_7,Bachelors,f,other,1,38,3,8,0,0,45
11679,Analytics,region_29,Bachelors,m,other,2,29,5,2,1,0,86
28186,Technology,region_7,Bachelors,m,other,2,28,,1,1,0,79
76112,Sales & Marketing,region_31,Bachelors,m,other,1,27,4,3,1,0,50
58177,Analytics,region_4,Bachelors,m,other,2,27,5,2,1,0,87
63177,Analytics,region_22,Bachelors,m,sourcing,2,26,4,3,0,0,86
6014,Sales & Marketing,region_13,Bachelors,m,sourcing,1,33,3,4,0,0,49
6701,Operations,region_26,Bachelors,m,other,1,42,3,14,0,0,57
64783,Technology,region_13,Masters & above,f,other,1,38,3,3,0,0,76
71908,Sales & Marketing,region_12,Bachelors,m,other,1,26,,1,1,0,49
9341,Procurement,region_22,Bachelors,m,other,1,35,1,2,0,0,68
17212,Sales & Marketing,region_2,Masters & above,f,other,1,60,3,16,0,0,48
35761,Procurement,region_5,Bachelors,m,other,1,40,2,9,0,0,70
23584,Procurement,region_22,Bachelors,f,sourcing,1,28,,1,0,0,67
38635,HR,region_2,Masters & above,f,sourcing,1,35,5,7,1,0,50
67270,Sales & Marketing,region_31,Bachelors,m,other,1,38,5,4,0,0,51
62533,Finance,region_26,Bachelors,m,sourcing,1,26,4,4,1,0,60
20365,Sales & Marketing,region_1,Bachelors,m,sourcing,1,27,3,4,0,0,51
12210,Analytics,region_22,Bachelors,m,other,2,33,1,5,0,0,88
62141,Procurement,region_2,Bachelors,f,other,1,27,4,4,1,0,68
41201,Technology,region_26,Bachelors,m,other,1,29,5,4,1,0,80
68335,Sales & Marketing,region_13,Bachelors,m,other,1,30,3,2,1,0,51
51154,Procurement,region_17,Masters & above,f,sourcing,1,40,3,5,0,0,71
28431,Analytics,region_25,Bachelors,m,other,2,30,4,5,0,0,82
68401,Sales & Marketing,region_11,Masters & above,m,other,1,40,3,8,0,0,49
69500,Operations,region_13,Masters & above,m,sourcing,1,31,4,7,1,0,62
25984,Analytics,region_22,Bachelors,m,sourcing,2,25,4,2,1,0,84
56959,HR,region_2,Masters & above,f,other,1,52,3,13,0,0,51
45347,Sales & Marketing,region_24,Bachelors,m,sourcing,1,30,3,4,1,0,45
4876,Finance,region_15,Bachelors,f,sourcing,1,29,1,4,0,0,59
32436,Procurement,region_17,Masters & above,f,sourcing,1,33,4,5,0,0,74
21609,Technology,region_13,Bachelors,f,other,1,26,5,4,1,0,77
58521,Analytics,region_7,Bachelors,m,sourcing,2,42,4,3,0,0,84
65552,Sales & Marketing,region_2,Bachelors,m,other,1,30,5,8,1,0,50
47962,Analytics,region_7,Masters & above,m,other,1,33,2,8,0,0,85
20205,Operations,region_10,Bachelors,m,other,1,34,3,6,0,0,59
31648,Technology,region_2,Masters & above,m,other,1,44,1,11,0,0,77
73981,R&D,region_2,Masters & above,m,other,1,39,3,13,0,0,80
21042,Operations,region_4,Bachelors,f,sourcing,1,26,3,5,0,0,60
73481,Finance,region_22,Bachelors,m,other,1,23,,1,1,0,61
71222,Operations,region_2,Bachelors,f,other,2,29,4,5,0,0,59
60104,Sales & Marketing,region_31,Bachelors,f,other,1,26,3,2,0,0,54
16838,Technology,region_7,Bachelors,m,sourcing,1,54,5,17,1,0,74
6317,Technology,region_4,Masters & above,f,other,1,33,3,7,0,0,72
54345,Procurement,region_17,Bachelors,m,other,1,32,5,6,1,0,69
51746,HR,region_2,Bachelors,m,sourcing,1,50,3,6,1,1,48
12315,Technology,region_33,Bachelors,f,sourcing,1,44,5,13,1,0,77
2891,Sales & Marketing,region_16,Bachelors,m,other,1,32,4,6,0,0,48
50790,Sales & Marketing,region_7,Bachelors,m,sourcing,1,39,2,9,0,0,50
52096,Analytics,region_2,Bachelors,m,other,1,29,3,3,1,0,85
39673,Sales & Marketing,region_9,Masters & above,m,other,3,32,3,3,1,1,92
10331,Procurement,region_19,Bachelors,m,sourcing,1,28,,1,0,1,70
12196,Sales & Marketing,region_30,Bachelors,m,other,1,36,4,9,0,1,50
3232,Sales & Marketing,region_2,Bachelors,m,other,1,32,5,6,0,0,49
29827,Operations,region_19,Masters & above,f,other,1,42,3,14,0,0,62
48498,Sales & Marketing,region_7,,m,other,1,33,3,4,0,0,49
56726,HR,region_23,Bachelors,f,other,1,29,4,2,0,0,50
14491,Operations,region_34,Masters & above,f,other,1,35,4,9,1,0,64
